customer_id,genero,mayor_65,tiene_pareja,tiene_dependientes,antiguedad_meses,tipo_contrato,facturacion_electronica,metodo_pago,servicio_internet,seguridad_online,soporte_tecnico,streaming_tv,cargo_mensual,cargo_total,num_incidencias_soporte,churn
CU8196,Masculino,0,Sí,No,3,Mes a mes,Sí,Transferencia,Fibra óptica,No,No,Sí,56.36,163.46,0,1
CU8197,Femenino,0,No,No,59,Dos años,Sí,Cheque electrónico,Fibra óptica,Sí,Sí,Sí,73.19,4405.37,0,0
CU8198,Masculino,1,No,No,68,Dos años,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,Sí,52.08,3620.05,1,0
CU8199,Masculino,0,No,Sí,55,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,No,No,65.8,3398.5,1,0
CU8200,Masculino,0,Sí,No,67,Mes a mes,Sí,Transferencia,Sin internet,Sí,Sí,No,83.82,5227.19,1,0
CU8201,Femenino,0,No,Sí,44,Mes a mes,No,Cheque electrónico,Fibra óptica,Sí,No,Sí,63.04,2850.29,2,1
CU8202,Femenino,0,Sí,No,64,Mes a mes,No,Cheque electrónico,Fibra óptica,No,No,No,76.42,4899.99,1,1
CU8203,Femenino,0,Sí,No,30,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,No,Sí,45.99,1353.87,1,0
CU8204,Masculino,0,No,No,50,Mes a mes,No,Domiciliación bancaria,DSL,Sí,No,No,40.34,2011.83,1,0
CU8205,Masculino,0,No,No,22,Mes a mes,No,Tarjeta de crédito,Fibra óptica,No,No,Sí,55.17,1215.93,0,0
CU8206,Masculino,0,No,No,66,Un año,Sí,Tarjeta de crédito,DSL,No,No,Sí,69.48,4567.68,0,0
CU8207,Femenino,0,No,No,54,Un año,Sí,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,101.65,5677.46,0,0
CU8208,Masculino,0,No,No,62,Dos años,Sí,Transferencia,Sin internet,Sí,No,No,60.38,3647.04,3,0
CU8209,Masculino,0,Sí,No,1,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,Sí,Sí,77.01,76.67,2,1
CU8210,Femenino,0,Sí,No,39,Dos años,No,Transferencia,Fibra óptica,No,Sí,Sí,39.15,1580.74,2,0
CU8211,Masculino,0,No,Sí,43,Un año,No,Cheque electrónico,Sin internet,No,Sí,Sí,89.57,3612.62,1,0
CU8212,Femenino,1,No,Sí,37,Un año,Sí,Transferencia,Fibra óptica,No,Sí,Sí,54.6,1891.1,1,0
CU8213,Masculino,0,Sí,No,32,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,Sí,59.29,1832.05,0,0
CU8214,Femenino,0,No,No,45,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,Sí,67.21,2888.12,1,1
CU8215,Femenino,0,No,No,16,Mes a mes,Sí,Cheque electrónico,DSL,No,No,No,50.28,818.15,1,0
CU8216,Masculino,1,Sí,No,20,Mes a mes,No,Cheque electrónico,Fibra óptica,Sí,Sí,No,34.42,702.59,3,1
CU8217,Masculino,0,Sí,No,72,Mes a mes,Sí,Cheque electrónico,DSL,No,No,Sí,78.25,5438.26,1,0
CU8218,Femenino,1,Sí,No,8,Mes a mes,Sí,Transferencia,Sin internet,Sí,No,No,90.91,709.68,0,1
CU8219,Femenino,0,No,Sí,65,Mes a mes,Sí,Tarjeta de crédito,DSL,No,Sí,No,28.13,1833.78,1,0
CU8220,Masculino,0,Sí,No,67,Un año,Sí,Tarjeta de crédito,Fibra óptica,Sí,No,Sí,72.47,4572.91,0,0
CU8221,Masculino,0,Sí,Sí,36,Mes a mes,Sí,Transferencia,DSL,No,No,No,72.05,2580.79,0,0
CU8222,Femenino,0,Sí,No,35,Un año,Sí,Cheque electrónico,DSL,No,Sí,Sí,55.39,1924.69,1,0
CU8223,Masculino,0,No,No,62,Mes a mes,Sí,Tarjeta de crédito,DSL,No,No,Sí,55.26,3223.74,0,0
CU8224,Femenino,1,No,No,6,Dos años,No,Domiciliación bancaria,Fibra óptica,Sí,No,Sí,95.44,551.89,1,0
CU8225,Femenino,0,No,Sí,57,Mes a mes,No,Cheque electrónico,Fibra óptica,No,Sí,Sí,126.19,7543.35,1,1
CU8226,Femenino,0,No,Sí,69,Dos años,Sí,Domiciliación bancaria,DSL,No,No,No,101.85,6753.09,0,0
CU8227,Masculino,0,No,No,24,Mes a mes,No,Domiciliación bancaria,Fibra óptica,No,Sí,No,80.61,1900.77,2,0
CU8228,Masculino,0,Sí,No,59,Mes a mes,Sí,Transferencia,Sin internet,Sí,Sí,Sí,98.53,5522.7,0,0
CU8229,Masculino,0,No,No,35,Mes a mes,Sí,Tarjeta de crédito,Sin internet,No,No,Sí,78.67,2810.89,1,0
CU8230,Femenino,0,Sí,Sí,47,Dos años,No,Cheque electrónico,DSL,No,Sí,Sí,46.21,2153.99,4,0
CU8231,Masculino,0,No,No,72,Un año,Sí,Transferencia,Sin internet,Sí,No,No,75.58,5333.98,0,0
CU8232,Masculino,0,No,No,72,Mes a mes,Sí,Tarjeta de crédito,Sin internet,No,No,Sí,27.74,1949.74,0,0
CU8233,Femenino,0,Sí,No,29,Mes a mes,No,Tarjeta de crédito,Fibra óptica,No,No,Sí,44.53,1345.9,2,0
CU8234,Masculino,1,No,No,59,Dos años,No,Cheque electrónico,Fibra óptica,No,Sí,No,91.66,5214.33,2,0
CU8235,Femenino,1,No,Sí,21,Dos años,No,Domiciliación bancaria,Fibra óptica,No,Sí,No,59.97,1254.71,0,0
CU8236,Masculino,0,No,No,5,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,No,No,42.06,195.57,0,1
CU8237,Masculino,0,Sí,No,51,Mes a mes,Sí,Transferencia,Fibra óptica,Sí,No,No,48.35,2352.99,1,0
CU8238,Femenino,0,Sí,Sí,52,Dos años,Sí,Domiciliación bancaria,Fibra óptica,No,No,Sí,31.0,1666.34,1,0
CU8239,Masculino,0,Sí,No,31,Mes a mes,Sí,Transferencia,Fibra óptica,No,Sí,No,74.22,2386.62,1,1
CU8240,Masculino,0,Sí,No,8,Mes a mes,Sí,Cheque electrónico,Fibra óptica,Sí,Sí,No,53.19,424.99,1,1
CU8241,Femenino,0,Sí,No,2,Dos años,No,Domiciliación bancaria,DSL,No,Sí,Sí,58.24,116.31,2,0
CU8242,Masculino,0,Sí,No,56,Un año,Sí,Domiciliación bancaria,Sin internet,No,Sí,Sí,76.69,4506.06,1,0
CU8243,Femenino,0,Sí,Sí,8,Mes a mes,Sí,Cheque electrónico,Fibra óptica,Sí,Sí,No,74.61,625.36,1,0
CU8244,Masculino,0,No,No,19,Mes a mes,No,Transferencia,DSL,No,Sí,No,31.85,567.53,2,0
CU8245,Masculino,0,Sí,No,20,Mes a mes,No,Domiciliación bancaria,DSL,No,No,No,32.77,666.21,1,0
CU8246,Masculino,0,Sí,Sí,25,Mes a mes,Sí,Domiciliación bancaria,DSL,Sí,No,No,63.06,1633.18,1,1
CU8247,Masculino,0,Sí,Sí,11,Un año,No,Cheque electrónico,Fibra óptica,Sí,Sí,No,83.23,883.48,3,0
CU8248,Masculino,0,No,No,60,Mes a mes,Sí,Transferencia,Sin internet,No,No,No,46.29,2733.21,1,0
CU8249,Masculino,1,Sí,No,35,Mes a mes,Sí,Transferencia,Fibra óptica,No,No,Sí,50.18,1664.87,3,0
CU8250,Masculino,1,Sí,No,9,Mes a mes,No,Cheque electrónico,DSL,No,No,No,68.96,628.17,0,1
CU8251,Masculino,0,Sí,No,52,Un año,Sí,Domiciliación bancaria,Fibra óptica,No,Sí,No,68.46,3557.23,2,0
CU8252,Masculino,0,Sí,No,68,Mes a mes,No,Tarjeta de crédito,Sin internet,No,No,Sí,63.57,4147.65,2,0
CU8253,Masculino,0,Sí,No,12,Dos años,No,Tarjeta de crédito,DSL,No,No,No,75.76,906.48,0,0
CU8254,Femenino,0,No,Sí,9,Un año,No,Cheque electrónico,Sin internet,No,No,No,39.62,328.71,0,0
CU8255,Femenino,0,No,No,71,Dos años,Sí,Tarjeta de crédito,Fibra óptica,Sí,No,Sí,107.4,7829.97,2,0
CU8256,Femenino,0,No,Sí,1,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,No,Sí,56.61,54.08,1,0
CU8257,Masculino,1,Sí,No,42,Dos años,No,Transferencia,DSL,No,No,No,112.06,4581.19,1,0
CU8258,Femenino,0,Sí,No,1,Mes a mes,No,Cheque electrónico,Fibra óptica,No,No,No,18.0,17.24,2,1
CU8259,Femenino,1,No,No,6,Dos años,No,Domiciliación bancaria,Fibra óptica,No,No,No,18.0,104.32,3,0
CU8260,Masculino,0,No,Sí,59,Un año,Sí,Tarjeta de crédito,Fibra óptica,No,No,No,62.68,3765.5,2,0
CU8261,Femenino,0,Sí,No,12,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,Sí,93.03,1036.01,2,1
CU8262,Femenino,0,Sí,Sí,35,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,71.54,2449.98,3,0
CU8263,Femenino,0,Sí,No,44,Dos años,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,No,61.98,2851.74,3,0
CU8264,Femenino,0,No,No,37,Mes a mes,Sí,Tarjeta de crédito,DSL,No,Sí,No,72.99,2617.45,1,0
CU8265,Masculino,1,Sí,Sí,37,Un año,No,Domiciliación bancaria,Sin internet,No,No,Sí,64.41,2337.22,0,0
CU8266,Masculino,1,Sí,No,60,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,No,Sí,No,119.95,6856.46,0,1
CU8267,Masculino,0,Sí,No,39,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,No,No,50.59,1830.92,1,0
CU8268,Masculino,0,No,No,37,Mes a mes,No,Domiciliación bancaria,DSL,Sí,No,Sí,100.69,3457.57,0,0
CU8269,Masculino,0,No,Sí,58,Dos años,No,Transferencia,DSL,Sí,Sí,No,44.27,2626.39,0,0
CU8270,Masculino,0,Sí,No,69,Mes a mes,Sí,Domiciliación bancaria,Sin internet,No,Sí,No,56.77,3832.18,0,0
CU8271,Masculino,0,No,No,8,Mes a mes,No,Transferencia,Fibra óptica,No,Sí,No,37.81,284.66,1,0
CU8272,Masculino,0,No,No,0,Un año,Sí,Transferencia,Sin internet,Sí,Sí,No,88.88,89.5,1,0
CU8273,Masculino,1,Sí,No,7,Un año,Sí,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,98.96,711.28,0,0
CU8274,Masculino,0,Sí,No,11,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,Sí,No,60.13,620.02,0,0
CU8275,Masculino,0,Sí,No,3,Un año,No,Tarjeta de crédito,Fibra óptica,No,Sí,No,80.27,240.64,0,1
CU8276,Masculino,0,No,No,57,Mes a mes,No,Cheque electrónico,Sin internet,No,Sí,No,68.58,3685.61,1,0
CU8277,Masculino,0,Sí,No,34,Dos años,No,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,81.64,2597.91,2,0
CU8278,Femenino,0,No,No,66,Dos años,No,Domiciliación bancaria,DSL,Sí,No,Sí,98.11,6495.11,0,0
CU8279,Masculino,1,Sí,Sí,23,Dos años,Sí,Transferencia,Sin internet,No,No,No,33.0,766.07,0,0
CU8280,Masculino,0,Sí,No,51,Mes a mes,Sí,Tarjeta de crédito,Sin internet,No,Sí,Sí,35.43,1817.77,2,0
CU8281,Femenino,1,Sí,No,34,Mes a mes,No,Cheque electrónico,DSL,No,Sí,Sí,49.57,1639.72,0,1
CU8282,Femenino,1,No,No,21,Dos años,No,Domiciliación bancaria,Fibra óptica,No,Sí,No,52.68,1025.36,1,0
CU8283,Femenino,0,No,Sí,57,Un año,Sí,Domiciliación bancaria,Sin internet,No,No,No,70.88,3923.38,0,0
CU8284,Masculino,0,No,No,61,Dos años,Sí,Cheque electrónico,DSL,Sí,Sí,Sí,65.32,3830.51,0,0
CU8285,Femenino,0,No,No,12,Un año,Sí,Transferencia,Sin internet,No,No,Sí,59.39,711.52,1,1
CU8286,Masculino,0,Sí,No,16,Dos años,Sí,Cheque electrónico,Fibra óptica,No,No,Sí,62.93,943.99,0,0
CU8287,Masculino,1,Sí,No,54,Mes a mes,No,Domiciliación bancaria,DSL,Sí,Sí,Sí,71.21,3653.57,1,0
CU8288,Femenino,0,No,No,32,Mes a mes,Sí,Transferencia,Fibra óptica,No,Sí,Sí,43.53,1452.45,2,0
CU8289,Masculino,0,Sí,Sí,39,Un año,No,Transferencia,DSL,No,No,Sí,18.0,701.34,1,0
CU8290,Femenino,0,Sí,Sí,57,Dos años,No,Tarjeta de crédito,Fibra óptica,No,No,Sí,39.64,2150.14,4,0
CU8291,Masculino,0,Sí,Sí,54,Mes a mes,No,Transferencia,Fibra óptica,No,Sí,Sí,96.04,4921.19,0,1
CU8292,Femenino,0,No,No,29,Dos años,No,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,18.0,528.64,0,0
CU8293,Femenino,0,Sí,No,46,Mes a mes,Sí,Transferencia,DSL,No,Sí,No,96.75,4556.79,0,0
CU8294,Femenino,0,No,Sí,60,Un año,No,Transferencia,DSL,No,Sí,Sí,49.12,2983.77,0,0
CU8295,Masculino,0,Sí,No,9,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,No,No,88.84,764.13,0,0
CU8296,Masculino,1,No,No,44,Un año,Sí,Tarjeta de crédito,DSL,Sí,Sí,Sí,36.4,1661.13,1,0
CU8297,Femenino,0,No,No,32,Mes a mes,No,Domiciliación bancaria,DSL,No,Sí,Sí,18.0,533.67,0,0
CU8298,Masculino,0,Sí,Sí,62,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,Sí,No,40.96,2435.67,2,0
CU8299,Femenino,0,Sí,Sí,20,Dos años,No,Domiciliación bancaria,Fibra óptica,No,Sí,No,61.31,1189.2,1,0
CU8300,Femenino,1,Sí,No,17,Dos años,Sí,Tarjeta de crédito,DSL,Sí,No,No,75.84,1323.23,1,0
CU8301,Masculino,0,Sí,No,55,Un año,Sí,Cheque electrónico,Fibra óptica,No,No,No,25.42,1386.55,2,0
CU8302,Masculino,0,Sí,Sí,46,Dos años,No,Domiciliación bancaria,DSL,Sí,Sí,Sí,75.56,3597.11,1,0
CU8303,Masculino,1,Sí,No,14,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,No,No,65.77,919.66,0,1
CU8304,Masculino,0,Sí,No,48,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,No,Sí,47.72,2323.57,0,0
CU8305,Femenino,0,Sí,No,19,Mes a mes,No,Cheque electrónico,Fibra óptica,Sí,No,Sí,68.27,1246.94,0,1
CU8306,Femenino,0,No,No,30,Un año,Sí,Domiciliación bancaria,DSL,No,No,No,67.51,2002.59,1,0
CU8307,Femenino,0,No,No,72,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,Sí,Sí,79.75,5355.51,1,0
CU8308,Masculino,0,No,No,31,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,No,No,No,70.62,2123.89,1,0
CU8309,Masculino,0,Sí,No,67,Mes a mes,No,Cheque electrónico,DSL,Sí,Sí,No,67.95,4365.37,2,0
CU8310,Femenino,0,Sí,Sí,66,Un año,No,Tarjeta de crédito,Sin internet,Sí,Sí,Sí,120.38,7631.58,1,0
CU8311,Masculino,0,No,Sí,47,Un año,Sí,Domiciliación bancaria,DSL,No,No,No,18.0,862.86,0,0
CU8312,Femenino,1,No,No,16,Dos años,No,Tarjeta de crédito,Fibra óptica,No,Sí,Sí,28.52,455.73,3,0
CU8313,Femenino,0,No,No,47,Dos años,No,Domiciliación bancaria,DSL,No,Sí,Sí,95.52,4659.49,0,0
CU8314,Masculino,1,Sí,Sí,6,Un año,Sí,Tarjeta de crédito,Fibra óptica,No,No,Sí,23.94,137.74,0,0
CU8315,Masculino,0,No,No,50,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,Sí,Sí,No,90.1,4197.38,3,0
CU8316,Masculino,0,No,No,37,Dos años,No,Cheque electrónico,DSL,No,No,No,73.95,2533.44,0,0
CU8317,Masculino,0,No,No,72,Un año,No,Cheque electrónico,Fibra óptica,Sí,No,No,28.39,1998.02,1,0
CU8318,Femenino,0,No,No,64,Dos años,No,Domiciliación bancaria,Fibra óptica,Sí,No,Sí,92.73,5829.45,2,0
CU8319,Masculino,0,No,Sí,10,Mes a mes,No,Cheque electrónico,Fibra óptica,No,No,No,98.28,1016.94,3,1
CU8320,Femenino,0,No,Sí,71,Mes a mes,No,Transferencia,Fibra óptica,Sí,Sí,No,65.88,4629.02,1,0
CU8321,Femenino,0,No,Sí,45,Un año,Sí,Cheque electrónico,DSL,No,No,No,62.23,2580.16,0,0
CU8322,Femenino,0,Sí,No,65,Mes a mes,No,Transferencia,DSL,No,Sí,No,101.33,6599.61,1,0
CU8323,Masculino,0,Sí,Sí,63,Dos años,Sí,Tarjeta de crédito,Fibra óptica,Sí,No,Sí,18.0,1085.86,2,0
CU8324,Femenino,0,Sí,No,56,Un año,Sí,Transferencia,Fibra óptica,No,Sí,Sí,84.46,4565.75,0,1
CU8325,Femenino,1,No,Sí,51,Mes a mes,Sí,Transferencia,Fibra óptica,Sí,Sí,Sí,24.63,1283.22,3,0
CU8326,Masculino,1,Sí,Sí,7,Mes a mes,Sí,Transferencia,DSL,Sí,Sí,Sí,81.26,594.41,1,0
CU8327,Femenino,1,Sí,No,12,Mes a mes,No,Domiciliación bancaria,DSL,Sí,No,Sí,61.38,731.29,1,0
CU8328,Masculino,0,Sí,No,45,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,No,No,No,64.05,2729.17,0,0
CU8329,Femenino,0,No,No,72,Mes a mes,No,Transferencia,Fibra óptica,No,No,Sí,111.1,7995.79,0,0
CU8330,Femenino,0,Sí,No,47,Mes a mes,Sí,Transferencia,DSL,Sí,Sí,Sí,21.16,1002.2,1,0
CU8331,Femenino,1,No,Sí,49,Un año,No,Cheque electrónico,Fibra óptica,Sí,Sí,Sí,85.12,4173.46,1,0
CU8332,Femenino,0,Sí,No,36,Mes a mes,No,Domiciliación bancaria,DSL,No,No,No,63.01,2374.62,1,0
CU8333,Femenino,0,No,No,34,Mes a mes,No,Domiciliación bancaria,DSL,No,No,Sí,67.8,2172.73,2,1
CU8334,Femenino,0,Sí,Sí,61,Un año,No,Domiciliación bancaria,Sin internet,No,No,No,89.04,5008.93,1,0
CU8335,Femenino,0,Sí,No,43,Mes a mes,Sí,Cheque electrónico,DSL,Sí,No,No,87.62,3491.08,1,1
CU8336,Masculino,1,Sí,No,71,Dos años,Sí,Domiciliación bancaria,Fibra óptica,Sí,No,Sí,82.44,5541.72,1,0
CU8337,Masculino,0,Sí,Sí,71,Mes a mes,Sí,Transferencia,Fibra óptica,No,Sí,No,40.63,2802.9,0,0
CU8338,Masculino,0,No,No,70,Un año,Sí,Transferencia,DSL,No,Sí,No,82.3,5421.26,1,0
CU8339,Femenino,0,Sí,No,20,Mes a mes,Sí,Transferencia,DSL,Sí,No,No,86.3,1682.74,2,1
CU8340,Masculino,0,No,No,1,Mes a mes,No,Domiciliación bancaria,Fibra óptica,Sí,No,No,79.09,74.11,2,1
CU8341,Masculino,0,Sí,Sí,61,Mes a mes,No,Cheque electrónico,DSL,No,No,Sí,82.7,5134.09,1,0
CU8342,Masculino,0,No,No,2,Mes a mes,Sí,Domiciliación bancaria,Sin internet,Sí,No,Sí,67.71,124.93,2,0
CU8343,Femenino,0,No,No,48,Mes a mes,Sí,Tarjeta de crédito,DSL,No,No,Sí,32.47,1484.99,2,1
CU8344,Femenino,0,No,No,3,Mes a mes,Sí,Cheque electrónico,Sin internet,No,Sí,Sí,53.67,163.1,3,0
CU8345,Masculino,0,No,No,69,Mes a mes,No,Domiciliación bancaria,Fibra óptica,No,No,No,51.93,3517.63,1,0
CU8346,Femenino,0,No,No,22,Mes a mes,Sí,Transferencia,DSL,No,No,No,65.82,1437.16,3,0
CU8347,Masculino,0,Sí,No,70,Dos años,Sí,Cheque electrónico,Fibra óptica,No,Sí,No,53.86,3898.0,3,0
CU8348,Femenino,0,Sí,No,54,Mes a mes,No,Tarjeta de crédito,DSL,No,No,Sí,115.58,6542.1,0,0
CU8349,Femenino,0,No,No,4,Un año,Sí,Transferencia,Fibra óptica,Sí,Sí,Sí,77.75,306.17,1,1
CU8350,Masculino,0,Sí,Sí,41,Dos años,No,Domiciliación bancaria,Sin internet,Sí,No,No,63.38,2537.51,1,1
CU8351,Femenino,0,Sí,Sí,2,Dos años,Sí,Cheque electrónico,Fibra óptica,No,No,No,72.94,148.58,1,1
CU8352,Femenino,0,No,No,35,Un año,Sí,Cheque electrónico,DSL,No,No,No,76.91,2480.29,2,0
CU8353,Femenino,0,No,No,52,Mes a mes,Sí,Domiciliación bancaria,DSL,No,No,Sí,125.78,6822.26,0,0
CU8354,Masculino,0,Sí,Sí,53,Dos años,No,Cheque electrónico,Fibra óptica,Sí,No,Sí,77.66,3878.92,0,0
CU8355,Femenino,1,Sí,No,39,Dos años,Sí,Cheque electrónico,Sin internet,Sí,No,No,53.77,2174.7,0,0
CU8356,Femenino,0,No,No,18,Un año,Sí,Tarjeta de crédito,Fibra óptica,No,Sí,No,36.36,681.77,0,0
CU8357,Femenino,0,Sí,No,37,Un año,No,Transferencia,Fibra óptica,No,Sí,No,71.44,2464.56,0,0
CU8358,Femenino,1,No,No,72,Mes a mes,No,Transferencia,DSL,No,No,No,122.48,8872.98,0,0
CU8359,Masculino,0,No,Sí,39,Un año,No,Tarjeta de crédito,DSL,Sí,No,No,60.68,2215.76,1,0
CU8360,Femenino,1,Sí,No,18,Mes a mes,Sí,Cheque electrónico,DSL,No,Sí,No,38.89,659.85,2,0
CU8361,Femenino,0,Sí,No,57,Mes a mes,No,Cheque electrónico,DSL,No,Sí,No,92.82,4933.28,0,0
CU8362,Masculino,0,Sí,Sí,27,Mes a mes,No,Domiciliación bancaria,DSL,Sí,Sí,Sí,68.41,1883.87,1,1
CU8363,Femenino,0,No,No,64,Mes a mes,Sí,Tarjeta de crédito,DSL,Sí,No,No,19.35,1198.44,0,0
CU8364,Masculino,1,No,No,62,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,No,No,No,70.87,4403.55,1,0
CU8365,Masculino,0,No,Sí,1,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,Sí,No,No,96.96,101.6,3,1
CU8366,Masculino,0,No,No,57,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,No,Sí,18.0,1001.42,2,0
CU8367,Masculino,0,No,Sí,56,Mes a mes,Sí,Domiciliación bancaria,Sin internet,Sí,Sí,No,85.13,4740.72,0,0
CU8368,Masculino,0,No,Sí,11,Mes a mes,Sí,Tarjeta de crédito,Sin internet,Sí,Sí,No,29.97,342.97,2,0
CU8369,Femenino,0,No,No,9,Un año,Sí,Transferencia,Fibra óptica,No,No,No,59.31,516.0,1,0
CU8370,Femenino,0,Sí,Sí,4,Mes a mes,Sí,Transferencia,DSL,No,No,No,51.74,194.41,1,0
CU8371,Femenino,0,No,No,24,Mes a mes,No,Cheque electrónico,Fibra óptica,No,No,Sí,96.13,2254.91,1,0
CU8372,Femenino,1,Sí,No,47,Dos años,No,Transferencia,DSL,Sí,Sí,No,92.95,4282.58,1,0
CU8373,Masculino,0,No,Sí,70,Un año,No,Transferencia,DSL,No,No,Sí,27.1,1915.83,2,0
CU8374,Masculino,0,Sí,No,50,Un año,No,Tarjeta de crédito,DSL,Sí,Sí,Sí,18.0,859.51,2,0
CU8375,Masculino,0,Sí,No,44,Un año,No,Domiciliación bancaria,Fibra óptica,Sí,No,Sí,22.6,968.09,1,0
CU8376,Masculino,0,Sí,No,65,Dos años,Sí,Transferencia,Fibra óptica,Sí,Sí,No,76.92,5057.35,2,0
CU8377,Femenino,0,No,No,4,Un año,No,Cheque electrónico,Fibra óptica,Sí,No,No,18.0,73.47,1,1
CU8378,Masculino,0,Sí,No,2,Mes a mes,No,Cheque electrónico,Fibra óptica,No,No,No,46.97,96.03,2,0
CU8379,Masculino,0,No,Sí,5,Mes a mes,Sí,Tarjeta de crédito,Fibra óptica,Sí,No,No,91.05,454.23,1,0
CU8380,Masculino,0,No,No,63,Un año,No,Tarjeta de crédito,Fibra óptica,No,Sí,Sí,81.77,5010.64,1,0
CU8381,Masculino,0,Sí,No,22,Dos años,No,Cheque electrónico,Fibra óptica,No,No,Sí,18.0,384.05,1,0
CU8382,Masculino,0,No,Sí,24,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,No,No,70.55,1675.44,1,0
CU8383,Masculino,0,Sí,No,33,Mes a mes,No,Tarjeta de crédito,DSL,Sí,Sí,Sí,38.19,1218.8,2,0
CU8384,Femenino,0,Sí,No,26,Mes a mes,No,Cheque electrónico,Fibra óptica,No,Sí,No,46.92,1206.2,1,0
CU8385,Masculino,1,No,No,70,Mes a mes,No,Cheque electrónico,Sin internet,No,No,Sí,48.98,3557.38,1,0
CU8386,Femenino,0,Sí,No,47,Un año,No,Tarjeta de crédito,Sin internet,No,Sí,No,52.27,2506.28,2,0
CU8387,Masculino,0,Sí,No,51,Mes a mes,No,Cheque electrónico,Fibra óptica,Sí,Sí,No,62.59,2985.54,1,0
CU8388,Femenino,0,Sí,No,62,Mes a mes,Sí,Domiciliación bancaria,Fibra óptica,Sí,Sí,No,44.36,2660.83,1,0
CU8389,Femenino,0,Sí,No,46,Dos años,No,Tarjeta de crédito,DSL,No,No,No,45.48,1929.34,2,0
CU8390,Femenino,1,Sí,No,30,Mes a mes,No,Domiciliación bancaria,Fibra óptica,Sí,Sí,No,89.99,2696.28,0,0
CU8391,Masculino,0,Sí,No,35,Dos años,Sí,Tarjeta de crédito,DSL,Sí,No,No,65.12,2222.46,1,0
CU8392,Femenino,0,Sí,No,0,Dos años,Sí,Cheque electrónico,Fibra óptica,No,Sí,No,34.46,35.88,0,0
CU8393,Femenino,0,No,No,24,Dos años,Sí,Cheque electrónico,Fibra óptica,Sí,No,No,67.84,1498.95,0,0
CU8394,Femenino,0,Sí,No,47,Mes a mes,Sí,Transferencia,Fibra óptica,No,No,No,23.38,1048.96,1,0
CU8395,Masculino,0,No,No,18,Mes a mes,No,Transferencia,Fibra óptica,No,Sí,Sí,68.2,1162.11,1,1
CU8396,Masculino,0,No,Sí,40,Dos años,Sí,Tarjeta de crédito,Sin internet,No,No,No,80.68,3060.88,0,0
CU8397,Femenino,0,No,Sí,34,Un año,No,Cheque electrónico,DSL,No,Sí,Sí,87.59,3126.19,0,0
CU8398,Femenino,1,Sí,No,70,Mes a mes,Sí,Transferencia,Fibra óptica,Sí,No,Sí,76.82,5263.9,2,0
CU8399,Masculino,1,Sí,No,71,Dos años,No,Transferencia,DSL,No,No,Sí,34.7,2410.79,0,0
CU8400,Masculino,0,No,Sí,38,Un año,Sí,Cheque electrónico,Fibra óptica,No,No,No,49.16,1892.27,0,0
CU8401,Femenino,0,No,No,21,Un año,No,Transferencia,Fibra óptica,Sí,Sí,No,96.91,1908.82,1,0
CU8402,Femenino,0,Sí,Sí,46,Mes a mes,Sí,Cheque electrónico,Fibra óptica,No,Sí,Sí,56.19,2510.86,3,0
CU8403,Masculino,1,Sí,Sí,67,Un año,Sí,Transferencia,DSL,No,No,Sí,62.57,4116.56,2,0
CU8404,Femenino,0,No,No,63,Mes a mes,Sí,Tarjeta de crédito,Sin internet,Sí,Sí,No,83.97,5224.43,2,0
CU8405,Femenino,0,No,No,29,Mes a mes,No,Transferencia,DSL,No,Sí,Sí,107.22,3028.95,1,0
CU8406,Masculino,1,Sí,Sí,19,Un año,No,Transferencia,Fibra óptica,Sí,No,Sí,62.87,1113.12,2,0
